Unnamed: 0,count,hate_speech,offensive_language,neither,label,tweet,ProcessedText,ProcessedText_length,ProcessedText_BERT,ProcessedText_BERTbase_length,Mapped_label
2852,3,0,3,0,1,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt,haha i dont remember following you but ok ? get your pannies out of of bunch cunt,17,[CLS] haha i dont remember following you but ok ? get your pannies out of of bunch cunt,22,0
17554,3,1,2,0,1,RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family,let a nigga try me try me i am a fuck all the hoes in his family,17,[CLS] let a nigga try me try me i am a fuck all the hoes in his family,20,0
18961,3,0,3,0,1,RT @amara_banks: I want some taco truck tacos! Brenda &amp; her mom be having them bitches smacking.,i want some taco truck tacos ! brenda & her mom be having them bitches smacking .,17,[CLS] i want some taco truck tacos ! brenda & her mom be having them bitches smacking .,22,0
14056,3,0,1,2,2,Or when you're in my neighborhood RT @clairelea18: You know you're in the mexcian ghetto when... http://t.co/1Vq0OcrseV,or when you are in my neighborhood you know you are in the mexcian ghetto when .,17,[CLS] or when you are in my neighborhood you know you are in the mexcian ghetto when .,20,1
12329,3,0,3,0,1,JJ Watt was on his grown man shit all night.. Now let's get it #Yankees,jj watt was on his grown man shit all night .   now let us get it   yankees,17,[CLS] jj watt was on his grown man shit all night .   now let us get it   yankees,18,0
24990,3,0,3,0,1,"talk of the morning is hoes and rappers , damn yall talk about the same shit everyday","talk of the morning is hoes and rappers , damn yall talk about the same shit everyday",17,"[CLS] talk of the morning is hoes and rappers , damn yall talk about the same shit everyday",20,0
19455,3,0,3,0,1,RT @fxckabbie: Like I know I can be a bitch sometimes but some people need to know their levels,like i know i can be a bitch sometimes but some people need to know their levels,17,[CLS] like i know i can be a bitch sometimes but some people need to know their levels,18,0
8066,3,0,3,0,1,At the end of the day seniors still love that young fresh pussy from west case closed,at the end of the day seniors still love that young fresh pussy from west case closed,17,[CLS] at the end of the day seniors still love that young fresh pussy from west case closed,18,0
13032,3,2,1,0,0,Man @Fugazi3011. Ducked me like a true hick. Would have split that white trash faggot lid,man   . ducked me like a true hick . would have split that white trash faggot lid,17,[CLS] man   . ducked me like a true hick . would have split that white trash faggot lid,21,2
15278,3,0,3,0,1,"RT @DanBilzerian: My boy is obviously gonna be slaying all the pussy tonight, dressed as a ninja turtle http://t.co/su2HNFq6S8","my boy is obviously gonna be slaying all the pussy tonight , dressed as a ninja turtle",17,"[CLS] my boy is obviously gonna be slaying all the pussy tonight , dressed as a ninja turtle",20,0
664,3,1,2,0,1,"""you fucking pussy you couldn't even beat your dick."" - Angry Youtube Comment",""" you fucking pussy you could not even beat your dick . "" - angry youtube comment",17,"[CLS] "" you fucking pussy you could not even beat your dick . "" - angry youtube comment",18,0
2316,3,0,3,0,1,"7 pounds never fails to make me cry. Im not bitch, I just relate to it","pounds never fails to make me cry . im not bitch , i just relate to it",17,"[CLS] pounds never fails to make me cry . im not bitch , i just relate to it",18,0
16177,3,0,3,0,1,"RT @JiggyJust: Real tears &#128514;&#128514; &#8220;@NankDatThang: &#128557;&#128557;&#128557;&#128557; RT @TheOnlyReed: Both these outfits trash, but the dyke outfit got me WEAKKKKKKKK http://&#8230;","real tears   : both these outfits trash , but the dyke outfit got me   week     http ://",17,"[CLS] real tears   : both these outfits trash , but the dyke outfit got me   week     http ://",20,0
9767,3,0,3,0,1,"Good thing about you hoes, u aint hoes forever. ur expiration date will come to","good thing about you hoes , u aint hoes forever . ur expiration date will come to",17,"[CLS] good thing about you hoes , u aint hoes forever . ur expiration date will come to",22,0
12363,3,0,2,1,1,Jhene Aiko ain't shit but a spiteful side hoe she ain't even fine,jhene aiko ain ' t shit but a spiteful side hoe she ain ' t even fine,17,[CLS] jhene aiko ain ' t shit but a spiteful side hoe she ain ' t even fine,23,0
15429,3,0,0,3,2,"RT @DugoutLegends: Lou Gehrig had 17 hand fractures in his career. Played in 2,130 straight games.
#IronHorse #Yankees http://t.co/O6sofyOh&#8230;",lou gehrig had   hand fractures in his career . played in   straight games .   iron horse     yankees,17,[CLS] lou gehrig had   hand fractures in his career . played in   straight games .   iron horse     yankees,20,1
14666,3,0,3,0,1,"RT @Basedgod_Jaspoo: ""@vintage_monroe_: Beat the pussy in so well her shit still hurting from a week ago"" &#128563;","""   : beat the pussy in so well her shit still hurting from a week ago """,17,"[CLS] ""   : beat the pussy in so well her shit still hurting from a week ago """,18,0
253,3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:","""   : you ain ' t ever gonna be a slice bitch . "" kevin hart .",17,"[CLS] ""   : you ain ' t ever gonna be a slice bitch . "" kevin hart .",18,0
1798,3,0,3,0,1,&#8220;@fabbymichelle: brian stfu &#128548;&#128079; its twitter i could retweet anything&#8221;don't make me bitch slap you again &#128075;,: brian stfu its twitter i could retweet anything do not make me bitch slap you again,17,[CLS] : brian stfu its twitter i could retweet anything do not make me bitch slap you again,22,0
6977,3,2,1,0,0,@oVoshubham No the fuck am not bitch how bout u get out there bitch ass Nigga stupid ass,no the fuck am not bitch how bout u get out there bitch ass nigga stupid ass,17,[CLS] no the fuck am not bitch how bout u get out there bitch ass nigga stupid ass,19,2
23471,3,1,2,0,1,Would've liked some more backup but I can handle myself against a gang of retards.,would have liked some more backup but i can handle myself against a gang of retards .,17,[CLS] would have liked some more backup but i can handle myself against a gang of retards .,20,0
10890,3,0,0,3,2,I just whipped up these #homemade #pickled #eggs while home being a cripple... Made with #garlic&#8230; http://t.co/0xKFnW3luF,i just whipped up these   homemade     pickled     eggs   while home being a cripple .   made with   garlic,17,[CLS] i just whipped up these   homemade     pickled     eggs   while home being a cripple .   made with   garlic,21,1
14475,3,0,0,3,2,RT @AlexPappas: Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http://t.co/qTPeHb2seX via&#8230;,rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan   via,17,[CLS] rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan   via,19,1
17868,3,1,2,0,1,"RT @Suicide_gawd: Nigga when from "" Can I get a hug"" to
""I got hoes b "" http://t.co/ACLiqHQ5PV","nigga when from "" can i get a hug "" to "" i got hoes b """,17,"[CLS] nigga when from "" can i get a hug "" to "" i got hoes b """,20,0
2025,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/2POFGc7ohC,@ @ @ @   grand opening   ! @ @ @ @   top class   oriental massage   perfect   !,17,[CLS] @ @ @ @   grand opening   ! @ @ @ @   top class   oriental massage   perfect   !,18,1
22841,3,0,3,0,1,Ugly bitches always trynna take pics from the same angle &#128553;&#128553;&#128514;&#128514; guess it's they best side,ugly bitches always trynna take pics from the same angle guess it ' s they best side,17,[CLS] ugly bitches always trynna take pics from the same angle guess it ' s they best side,21,0
19865,3,0,3,0,1,"RT @khloewithoutheC: @TypicalMinions: when ur with ur friend and a bitch u both hate walks past http://t.co/LPLAYEfI7q"" @felferrara us as n&#8230;",: when ur with ur friend and a bitch u both hate walks past     us as n,17,[CLS] : when ur with ur friend and a bitch u both hate walks past     us as n,18,0
1908,6,0,6,0,1,&#8220;@odlew11: Who clothes in the dryer? I'm tryna dry my clothes&#8221;throw them hoes out,: who clothes in the dryer ? i am tryna dry my clothes throw them hoes out,17,[CLS] : who clothes in the dryer ? i am tryna dry my clothes throw them hoes out,21,0
5689,3,0,3,0,1,@areuseriousrn @harmon_lauren it's okay I'll get bitches on this dick anyway but thanks for the tip,it ' s okay i will get bitches on this dick anyway but thanks for the tip,17,[CLS] it ' s okay i will get bitches on this dick anyway but thanks for the tip,19,0
17892,3,0,2,1,1,"RT @SweetHunnieLips: Lookie here folks

I'm not a chocolate, thick, natural haired female

Nudes=trash","lookie here folks i am not a chocolate , thick , natural haired female nudes = trash",17,"[CLS] lookie here folks i am not a chocolate , thick , natural haired female nudes = trash",20,0
13843,3,0,3,0,1,"OMG RT @beigegawdd: Nothing in life has made me softer than ""Fuck me with your nigger dick""","omg   nothing in life has made me softer than "" fuck me with your nigger dick """,17,"[CLS] omg   nothing in life has made me softer than "" fuck me with your nigger dick """,20,0
21397,3,0,3,0,1,So far I've only seen 3 bad bitches talkn bout Mansion &#233;lan .. Wtf is up!!,so far i have only seen   bad bitches talkn bout mansion lan .   wtf is up !,17,[CLS] so far i have only seen   bad bitches talkn bout mansion lan .   wtf is up !,21,0
18308,3,0,3,0,1,RT @TylerSteak89: The big bitch in the back of a group of girls is known as the caboose #FAT,the big bitch in the back of a group of girls is known as the caboose   fat,17,[CLS] the big bitch in the back of a group of girls is known as the caboose   fat,20,0
8046,3,0,3,0,1,As soon as a bitch think shit sweet.... Give em wat they been asking for!,as soon as a bitch think shit sweet .   give em wat they been asking for !,17,[CLS] as soon as a bitch think shit sweet .   give em wat they been asking for !,18,0
13491,6,0,6,0,1,N then the hoe sooooo ugly like bitch you ugly dog like dumb stupid ass ugly like &#128514;&#128514;&#128514;&#9996;&#65039;&#128129;&#128581;&#128076;&#128080;&#128080;,n then the hoe to   ugly like bitch you ugly dog like dumb stupid ass ugly like,17,[CLS] n then the hoe to   ugly like bitch you ugly dog like dumb stupid ass ugly like,19,0
1804,3,0,3,0,1,&#8220;@garytiffany_: Make the most of what you have.&#8221; Don't tell me what to do bitch,: make the most of what you have . do not tell me what to do bitch,17,[CLS] : make the most of what you have . do not tell me what to do bitch,18,0
2847,6,0,6,0,1,"@CarelessOne92 weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout","weeknd make muzik for the hoes b , im tryna meet these women he be talkin bout",17,"[CLS] weeknd make muzik for the hoes b , im tryna meet these women he be talkin bout",24,0
15876,3,0,2,1,1,"RT @Hollywoood_ty: RT &#8220;@Hotphillyboi: Lawd Jesus, this can't be real&#128514; http://t.co/zcjlHvSHOZ&#8221;shit to ghetto to be real lol","rt   : lawd jesus , this can not be real   shit to ghetto to be real lol",17,"[CLS] rt   : lawd jesus , this can not be real   shit to ghetto to be real lol",20,0
13892,3,0,2,1,1,"Oh you want pho? Well saimigi is ghetto pho, eat that shit since im broke&#128564;&#128514;","oh you want pho ? well saimigi is ghetto pho , eat that shit since im broke",17,"[CLS] oh you want pho ? well saimigi is ghetto pho , eat that shit since im broke",22,0
14865,6,0,6,0,1,RT @BryanBalsamo: @1__dev I could if I tried but my money feels better then any pussy I've ever had,i could if i tried but my money feels better then any pussy i have ever had,17,[CLS] i could if i tried but my money feels better then any pussy i have ever had,18,0
22351,3,2,1,0,0,They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ,they should have never gave a cracker a transmitter !     will flip when he sees this .,17,[CLS] they should have never gave a cracker a transmitter !     will flip when he sees this .,19,2
9932,3,1,2,0,1,Happy birthday to the biggest retard out there. Youre my favorite retard though @jennahnorberg happy birthday nigs,happy birthday to the biggest retard out there . youre my favorite retard though   happy birthday nigs,17,[CLS] happy birthday to the biggest retard out there . youre my favorite retard though   happy birthday nigs,24,0
4867,3,2,1,0,0,@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =),i do not give a flying fuck what a teabagger piece of human garbage like you thinks,17,[CLS] i do not give a flying fuck what a teabagger piece of human garbage like you thinks,20,2
19151,3,0,2,1,1,RT @chanelisabeth: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @Whitecholo23,happy 1 7 th birthday to my main hoe and partner in crime   bounty hunters 4 lyfe,17,[CLS] happy 1 7 th birthday to my main hoe and partner in crime   bounty hunters 4 lyfe,21,0
11539,3,0,3,0,1,I'm cute with or without the makeup &amp; eyelashes &#128076;&#128524; y'all bitches depend on that shit,i am cute with or without the makeup & eyelashes you all bitches depend on that shit,17,[CLS] i am cute with or without the makeup & eyelashes you all bitches depend on that shit,19,0
10884,3,0,3,0,1,I just want a girl that'll be a hoe for me that's all,i just want a girl that ' ll be a hoe for me that ' s all,17,[CLS] i just want a girl that ' ll be a hoe for me that ' s all,19,0
3819,3,0,3,0,1,@Julian_jval I totally think the something when bitches come across mine saying we are similar. Uh no &#9995;,i totally think the something when bitches come across mine saying we are similar . uh no,17,[CLS] i totally think the something when bitches come across mine saying we are similar . uh no,19,0
1329,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes lmao definitely not &#127814;&#8221;&#128553;&#128553;&#128553; I was bout to say don't front bitch that shit a freeway,:   lmao definitely not i was bout to say do not front bitch that shit a freeway,17,[CLS] :   lmao definitely not i was bout to say do not front bitch that shit a freeway,20,0
8224,3,0,3,0,1,"Besides my sisters, this is one of two bitches you will always catch me with. http://t.co/FXZyCvvnPq","besides my sisters , this is one of two bitches you will always catch me with .",17,"[CLS] besides my sisters , this is one of two bitches you will always catch me with .",19,0
23652,3,0,3,0,1,"Yet you won't tag @AnthonyCumia 
What a pussy.
""@Gus_802: Cripes, what a loser. https://t.co/a3gpdURamA""","yet you will not tag   what a pussy . ""   : cripes , what a loser .",17,"[CLS] yet you will not tag   what a pussy . ""   : cripes , what a loser .",19,0
17206,3,0,0,3,2,"RT @Oreo: Dear dessert heaven, fangs so much for these Oreo Spooky Ball Vampires. #OreoCookieBalls http://t.co/I3iyRL72sD http://t.co/wNzBh&#8230;","dear dessert heaven , fangs so much for these oreo spooky ball vampires .   oreo cookie balls",17,"[CLS] dear dessert heaven , fangs so much for these oreo spooky ball vampires .   oreo cookie balls",22,1
17712,3,0,3,0,1,RT @SimoneMariposa: using words such as &#8220;dick&#8221; and &#8220;pussy&#8221; in regular convo is just too vulgar for me.,using words such as dick and pussy in regular convo is just too vulgar for me .,17,[CLS] using words such as dick and pussy in regular convo is just too vulgar for me .,19,0
5750,3,0,3,0,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ Kenna stfu? Quit bein a bitch I was tellin Robby to stop?! God.,kenna stfu ? quit bein a bitch i was tellin robby to stop ? !   god .,17,[CLS] kenna stfu ? quit bein a bitch i was tellin robby to stop ? !   god .,23,0
13612,3,1,2,0,1,"Nigga getcho bitch, treat her how she wanna be treated but I ain't triccin &#128175;","nigga getcho bitch , treat her how she wanna be treated but i ain ' t triccin",17,"[CLS] nigga getcho bitch , treat her how she wanna be treated but i ain ' t triccin",22,0
7026,3,2,1,0,0,@phreshagu_25 yeah you right and you know them Mexicans bringing all they family that hoe finna be packed,yeah you right and you know them mexicans bringing all they family that hoe finna be packed,17,[CLS] yeah you right and you know them mexicans bringing all they family that hoe finna be packed,21,2
3673,3,0,3,0,1,@JVP731 @keselowski @mattkenseth I would have loved to watch Newman bitch slap Johnson I'd pay to see that,i would have loved to watch newman bitch slap johnson i ' d pay to see that,17,[CLS] i would have loved to watch newman bitch slap johnson i ' d pay to see that,18,0
16340,3,1,2,0,1,RT @KeOs_GunnPlay: U can kill carl but not my nigga glenn whos gonna take care of my hoe maggie,u can kill carl but not my nigga glenn whos gonna take care of my hoe maggie,17,[CLS] u can kill carl but not my nigga glenn whos gonna take care of my hoe maggie,21,0
69,3,1,2,0,1,"""@Almightywayne__: Fuck Red Malone man bitch ass niggah"" could you please use complete sentences?","""   : fuck red malone man bitch ass niggah "" could you please use complete sentences ?",17,"[CLS] ""   : fuck red malone man bitch ass niggah "" could you please use complete sentences ?",20,0
14530,3,0,3,0,1,RT @AndyyDotCom: You gotta be a weak bitch to let a couple tweets get you out of character.,you gotta be a weak bitch to let a couple tweets get you out of character .,17,[CLS] you gotta be a weak bitch to let a couple tweets get you out of character .,20,0
21321,3,0,3,0,1,Sitting up here next to the neighborhood crazy bitch &amp; she keeps randomly busting out laughing.,sitting up here next to the neighborhood crazy bitch & she keeps randomly busting out laughing .,17,[CLS] sitting up here next to the neighborhood crazy bitch & she keeps randomly busting out laughing .,19,0
14466,3,0,3,0,1,RT @AirSimba9: &#8220;@Treslyon: Tell a hoe NO for the sanctity of your relationship we gotta stop fucking these woman&#8221;,: tell a hoe no for the sanctity of your relationship we gotta stop fucking these woman,17,[CLS] : tell a hoe no for the sanctity of your relationship we gotta stop fucking these woman,21,0
23445,3,0,3,0,1,Women can't do something called live life.Apparently that's being a hoe.,women can not do something called live life . apparently that ' s being a hoe .,17,[CLS] women can not do something called live life . apparently that ' s being a hoe .,19,0
19724,3,0,3,0,1,RT @itskingdee: @1inkkofrosess fuck them hoes! I have bigger problems like do you ever cook at your house lmao,fuck them hoes ! i have bigger problems like do you ever cook at your house lmao,17,[CLS] fuck them hoes ! i have bigger problems like do you ever cook at your house lmao,21,0
16253,3,0,3,0,1,RT @JusDontBlowMyHi: Y'all lucky DMX stopped makin music I'd still be barking at these hoes foo,you all lucky   dmx   stopped makin music i ' d still be barking at these hoes foo,17,[CLS] you all lucky   dmx   stopped makin music i ' d still be barking at these hoes foo,21,0
17022,3,0,0,3,2,RT @NickSwagyPYoung: Happy Halloween from Rick James (aka Swaggy) and Charlie Murphy ( @bigmeat2000 ) haha darkness everybody http://t.co/y&#8230;,happy halloween from rick james ( aka swaggy ) and charlie murphy (   ) haha darkness everybody,17,[CLS] happy halloween from rick james ( aka swaggy ) and charlie murphy (   ) haha darkness everybody,21,1
12005,3,0,3,0,1,Ill fire that nina like its her first day on the job an the bitch over slept,ill fire that nina like its her first day on the job an the bitch over slept,17,[CLS] ill fire that nina like its her first day on the job an the bitch over slept,18,0
24658,6,0,1,5,2,lmao I s2g having roots with yellow/white hair makes it look so dirty I'm &#128567; http://t.co/SqbYdUiZr8,lmao i s2g having roots with yellow / white hair makes it look so dirty i am,17,[CLS] lmao i s2g having roots with yellow / white hair makes it look so dirty i am,22,1
1141,3,0,0,3,2,&#8220;@AustinMahone: just got a new fish it's albino and I named him shaquita #yee&#8221; bahaha,: just got a new fish it ' s albino and i named him shaquita   yee   bahaha,17,[CLS] : just got a new fish it ' s albino and i named him shaquita   yee   bahaha,23,1
3025,3,0,3,0,1,"@DamierGenesis pulled up in that bulbasuar, you know I'm bout to make yo girl pussy sore","pulled up in that bulbasuar , you know i am bout to make yo girl pussy sore",17,"[CLS] pulled up in that bulbasuar , you know i am bout to make yo girl pussy sore",21,0
15291,3,0,3,0,1,"RT @DarkskinObama: Roses are red
Violets are blue
I just fucked yo bitch
.....but nigga do you...",roses are red violets are blue i just fucked yo bitch .   but nigga do you .,17,[CLS] roses are red violets are blue i just fucked yo bitch .   but nigga do you .,20,0
20124,3,0,3,0,1,RT @mirah_101: I think I'm addicted to naked pictures and sitting taking bout bitches that we almost had&#128517;,i think i am addicted to naked pictures and sitting taking bout bitches that we almost had,17,[CLS] i think i am addicted to naked pictures and sitting taking bout bitches that we almost had,19,0
23193,3,0,3,0,1,When lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!,when lifes got ya down you just gotta get back up and pimp slap that hoe !,17,[CLS] when lifes got ya down you just gotta get back up and pimp slap that hoe !,21,0
5096,3,0,3,0,1,"@TheOnlyReed you a hoe ass savage, this shit brings up memories so cook on my g.","you a hoe ass savage , this shit brings up memories so cook on my g .",17,"[CLS] you a hoe ass savage , this shit brings up memories so cook on my g .",19,0
16583,3,0,3,0,1,RT @LilGrim_4DaFame: im just a average nigguh who chasin his money &amp; dreams while tryin stay out of trouble,im just a average nigguh who chasin his money & dreams while tryin stay out of trouble,17,[CLS] im just a average nigguh who chasin his money & dreams while tryin stay out of trouble,22,0
24953,3,0,3,0,1,some cunt go get me amber leaf and papers? cani be arsed walking to nisa #lazy,some cunt go get me amber leaf and papers ? cani be arsed walking to nisa   lazy,17,[CLS] some cunt go get me amber leaf and papers ? cani be arsed walking to nisa   lazy,22,0
1332,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes woke up and bitches was not here lol&#8221;I wasn't angry wit my hoes&#128514;,:   woke up and bitches was not here lol i wasn ' t angry wit my hoes,17,[CLS] :   woke up and bitches was not here lol i wasn ' t angry wit my hoes,21,0
23003,3,0,3,0,1,We know what this hoe gonna do for her bday now cc:@TheShugAvery RT @OMGitsKariC: @moyizzy I plan on it &#128520;,we know what this hoe gonna do for her bday now cc :     i plan on it,17,[CLS] we know what this hoe gonna do for her bday now cc :     i plan on it,20,0
13383,3,0,3,0,1,My main bitch called to tell me she missed me. &#10084;&#65039;&#128536; super cute love you boo. @Morgaanita,my main bitch called to tell me she missed me . super cute love you boo .,17,[CLS] my main bitch called to tell me she missed me . super cute love you boo .,18,0
1933,3,0,3,0,1,&#8220;@scoop82294: If you don't have your read receipts on you a bitch&#8221; the bitchyest bitch ever,: if you do not have your read receipts on you a bitch the bitchyest bitch ever,17,[CLS] : if you do not have your read receipts on you a bitch the bitchyest bitch ever,20,0
17330,3,0,3,0,1,RT @PrettyFlyyHippy: If you can stick one finger in your pussy and feel all 4 walls . Your still tight &#128076;,if you can stick one finger in your pussy and feel all   walls . your still tight,17,[CLS] if you can stick one finger in your pussy and feel all   walls . your still tight,18,0
13597,3,0,2,1,1,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine,niccas use to be like you always tryn pull a finesse .   duh nicca i need mine,17,[CLS] niccas use to be like you always tryn pull a finesse .   duh nicca i need mine,23,0
10118,3,0,3,0,1,"Hoes be like ""Hoes be like""..........But they be the hoes that be like","hoes be like "" hoes be like "" .   but they be the hoes that be like",17,"[CLS] hoes be like "" hoes be like "" .   but they be the hoes that be like",21,0
122,3,0,3,0,1,"""@Ferocious_Ghost: @1stName_Bravo Aw."" ...fag, don't tweet ""aw"" to me lol","""   :   aw . "" .   fag , do not tweet "" aw "" to me lol",17,"[CLS] ""   :   aw . "" .   fag , do not tweet "" aw "" to me lol",22,0
13987,3,0,3,0,1,"One thing I love about russel Wilson, he ain't a bitch about runnin it","one thing i love about russel wilson , he ain ' t a bitch about runnin it",17,"[CLS] one thing i love about russel wilson , he ain ' t a bitch about runnin it",20,0
6494,3,0,3,0,1,@justezzzee bitch you look like one of the characters off of Sesame Street which yo ugly ass.,bitch you look like one of the characters off of sesame street which yo ugly ass .,17,[CLS] bitch you look like one of the characters off of sesame street which yo ugly ass .,18,0
4852,3,2,1,0,0,@SlimGirl_Probz das calld usen yo brain retard y would i whoop yo ass n front of da police,das calld usen yo brain retard y would i whoop yo ass n front of da police,17,[CLS] das calld usen yo brain retard y would i whoop yo ass n front of da police,23,2
3883,6,0,6,0,1,@KazAtta why is he stressin himself this nig can be livin lik meech before he went to prison,why is he stressin himself this nig can be livin lik meech before he went to prison,17,[CLS] why is he stressin himself this nig can be livin lik meech before he went to prison,23,0
16713,3,1,2,0,1,RT @MNYves: I want someone I can call my own without another bitch staking claim on him simultaneously.,i want someone i can call my own without another bitch staking claim on him simultaneously .,17,[CLS] i want someone i can call my own without another bitch staking claim on him simultaneously .,19,0
13708,3,0,1,2,2,No cuz redskins are dumpster juice RT @trackinBlackKev: game of the week. still the best rivalry in sports,no cuz redskins are dumpster juice game of the week . still the best rivalry in sports,17,[CLS] no cuz redskins are dumpster juice game of the week . still the best rivalry in sports,20,1
11380,3,1,2,0,1,I wish a nigguh would try this clown shit in w.o.h.s http://t.co/uCSKIwfg10,i wish a nigguh would try this clown shit in w . o . h . s,17,[CLS] i wish a nigguh would try this clown shit in w . o . h . s,20,0
1037,3,0,1,2,2,&#128520;&#127383; we snap chatted for one night lol. But you're cute. Snapchat me back nig,we snap chatted for one night lol . but you are cute . snapchat me back nig,17,[CLS] we snap chatted for one night lol . but you are cute . snapchat me back nig,23,1
6609,3,1,2,0,1,@kieffer_jason and stop being a bitch made nigga and man up and show up for that ass whooping,and stop being a bitch made nigga and man up and show up for that ass whooping,17,[CLS] and stop being a bitch made nigga and man up and show up for that ass whooping,20,0
21847,6,1,5,0,1,That broad 7 days moe RT @OGFlash: What Earth is this? RT @IamRyanRaw: NIGGA RT @WhoisJayHall: Rihanna prolly the sexiest bitch on Earth,that broad   days moe what earth is this ?   nigga   rihanna prolly the sexiest bitch on earth,17,[CLS] that broad   days moe what earth is this ?   nigga   rihanna prolly the sexiest bitch on earth,21,0
12504,6,0,6,0,1,"Karma a bitch, but she can't figure me out with the shit im doing..","karma a bitch , but she can not figure me out with the shit im doing .",17,"[CLS] karma a bitch , but she can not figure me out with the shit im doing .",18,0
13331,3,0,3,0,1,My dad goes son of a bitch and just lights a cigarette in the kitchen... Oh&#128514;&#128514;&#128514;&#128514;,my dad goes son of a bitch and just lights a cigarette in the kitchen .   oh,17,[CLS] my dad goes son of a bitch and just lights a cigarette in the kitchen .   oh,18,0
21906,3,0,3,0,1,"That's a deal breaker, yo pussy shouldn't smell like my sweaty hooping shorts","that ' s a deal breaker , yo pussy should not smell like my sweaty hooping shorts",17,"[CLS] that ' s a deal breaker , yo pussy should not smell like my sweaty hooping shorts",19,0
20581,3,1,2,0,1,RT @the_ironsheik: Justin Bieber win Oscar for suck my balls you dead dog midget dick son of a bitch,justin bieber win oscar for suck my balls you dead dog midget dick son of a bitch,17,[CLS] justin bieber win oscar for suck my balls you dead dog midget dick son of a bitch,20,0
215,3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh","""   : andrewbryant : poff has double vision after   beers poff : .   double pussy "" smh",17,"[CLS] ""   : andrewbryant : poff has double vision after   beers poff : .   double pussy "" smh",23,0
22652,3,0,3,0,1,Tia chepa... Uhh Noo bitch she is your Tia Irma &#128530; aghh he's so annoying,tia chepa .   uhh noo bitch she is your tia irma aghh he ' s so annoying,17,[CLS] tia chepa .   uhh noo bitch she is your tia irma aghh he ' s so annoying,23,0
15075,3,0,3,0,1,RT @ClintSwiftness: &#8220;@GodHimseIf: Is that fire works &#128165; or pussy poppin&#8221; @00sexilexi00 nigga wtf sounds like something you'd say,: is that fire works or pussy poppin   nigga wtf sounds like something you ' d say,17,[CLS] : is that fire works or pussy poppin   nigga wtf sounds like something you ' d say,21,0
20634,3,0,3,0,1,RT @tictacsforsex: If your girlfriend doesn't like that bitch. You don't talk to that bitch.,if your girlfriend does not like that bitch . you do not talk to that bitch .,17,[CLS] if your girlfriend does not like that bitch . you do not talk to that bitch .,18,0
11040,3,0,3,0,1,"I miss her but I can't bitch I was the one who fucked up, whatever","i miss her but i can not bitch i was the one who fucked up , whatever",17,"[CLS] i miss her but i can not bitch i was the one who fucked up , whatever",18,0
11377,3,0,3,0,1,I wish Young Thug made past me the hookah and kept garbage ass tyga out that bitch,i wish young thug made past me the hookah and kept garbage ass tyga out that bitch,17,[CLS] i wish young thug made past me the hookah and kept garbage ass tyga out that bitch,20,0
11466,3,1,2,0,1,"I'll pay yall niggas to get lost, how much y'all hoe niggas gunna cost","i will pay yall niggas to get lost , how much you all hoe niggas gunna cost",17,"[CLS] i will pay yall niggas to get lost , how much you all hoe niggas gunna cost",25,0
19972,3,0,3,0,1,"RT @lilduval: ""People need to mind they business"" bitch this the Internet. stop posting shit then",""" people need to mind they business "" bitch this the internet . stop posting shit then",17,"[CLS] "" people need to mind they business "" bitch this the internet . stop posting shit then",18,0
6318,3,1,2,0,1,@iambillyshears shoulda came to my family's dinner tonight....we talked about shitting and negros.,shoulda came to my family ' s dinner tonight .   we talked about shitting and negros .,17,[CLS] shoulda came to my family ' s dinner tonight .   we talked about shitting and negros .,21,0
16998,3,0,2,1,1,RT @Nekkohbk: Bitch u boutta drown tryna be a hoe &#8220;@swirlg0ddess: &#8220;@DJZeeti: twitpic a NO bra selfie showing nipples&#8221; http://t.co/t6WbOVivo&#8230;,bitch u boutta drown tryna be a hoe   :   : twitpic a no bra selfie showing nipples,17,[CLS] bitch u boutta drown tryna be a hoe   :   : twitpic a no bra selfie showing nipples,25,0
